Date,Open,High,Low,Close,Adj Close,Volume
1999-04-26,5.225000,5.531250,4.125000,4.301563,4.301563,2226780000
1999-05-03,4.171875,4.176563,3.275000,3.409375,3.409375,2210620000
1999-05-10,3.415625,3.846875,3.245313,3.309375,3.309375,1165516000
1999-05-17,3.250000,3.490625,3.037500,3.214063,3.214063,1215696000
1999-05-24,3.215625,3.234375,2.612500,2.968750,2.968750,1483524000
1999-05-31,2.787500,2.875000,2.428125,2.710938,2.710938,1875724000
1999-06-07,2.714063,3.034375,2.618750,2.645313,2.645313,1324944000
1999-06-14,2.598438,2.978125,2.243750,2.782813,2.782813,1755892000
1999-06-21,2.839063,3.237500,2.703125,2.754688,2.754688,1349868000
1999-06-28,2.775000,3.231250,2.560938,3.101563,3.101563,1420344000
1999-07-05,3.200000,3.332813,3.000000,3.137500,3.137500,821608000
1999-07-12,3.125000,3.562500,2.875000,3.440625,3.440625,1671408000
1999-07-19,3.400000,3.415625,2.579688,2.864063,2.864063,2628448000
1999-07-26,2.760938,2.887500,2.437500,2.501563,2.501563,2219720000
1999-08-02,2.459375,2.553125,2.050000,2.239063,2.239063,2545080000
1999-08-09,2.287500,2.435938,2.050000,2.435938,2.435938,1716340000
1999-08-16,2.456250,2.937500,2.387500,2.835938,2.835938,1948072000
1999-08-23,2.898438,3.389063,2.893750,3.212500,3.212500,1946488000
1999-08-30,3.189063,3.250000,2.804688,3.121875,3.121875,2130460000
1999-09-06,3.190625,3.400000,3.046875,3.325000,3.325000,751776000
1999-09-13,3.281250,3.396875,3.125000,3.190625,3.190625,772922000
1999-09-20,3.184375,3.437500,3.034375,3.250000,3.250000,991464000
1999-09-27,3.309375,4.250000,3.056250,3.862500,3.862500,3020056000
1999-10-04,3.971875,4.500000,3.737500,4.462500,4.462500,1555556000
1999-10-11,4.456250,4.468750,3.696875,3.753125,3.753125,1007710000
1999-10-18,3.753125,4.181250,3.553125,3.931250,3.931250,851502000
1999-10-25,3.950000,4.215625,3.293750,3.531250,3.531250,1462856000
1999-11-01,3.403125,3.593750,3.050000,3.246875,3.246875,1293800000
1999-11-08,3.240625,4.153125,3.175000,3.746875,3.746875,1798734000
1999-11-15,3.781250,4.000000,3.665625,3.896875,3.896875,798086000
1999-11-22,3.893750,4.756250,3.800000,4.656250,4.656250,1100400000
1999-11-29,4.775000,4.843750,4.098438,4.328125,4.328125,1257454000
1999-12-06,4.343750,5.650000,4.218750,5.334375,5.334375,1701742000
1999-12-13,5.331250,5.331250,4.550000,4.703125,4.703125,837108000
1999-12-20,4.887500,5.100000,4.453125,4.500000,4.500000,778234000
1999-12-27,4.387500,4.412500,3.800000,3.806250,3.806250,985368000
2000-01-03,4.075000,4.575000,3.200000,3.478125,3.478125,2026396000
2000-01-10,3.628125,3.631250,3.150000,3.212500,3.212500,1067936000
2000-01-17,3.171875,3.375000,3.000000,3.103125,3.103125,621406000
2000-01-24,3.378125,3.668750,3.000000,3.084375,3.084375,1314484000
2000-01-31,3.018750,4.296875,2.921875,3.928125,3.928125,1858028000
2000-02-07,3.809375,4.200000,3.656250,3.809375,3.809375,1149416000
2000-02-14,3.784375,3.809375,3.193750,3.237500,3.237500,614208000
2000-02-21,3.246875,3.587500,3.153125,3.456250,3.456250,497336000
2000-02-28,3.328125,3.448438,3.103125,3.125000,3.125000,636450000
2000-03-06,3.143750,3.450000,3.028125,3.343750,3.343750,596226000
2000-03-13,3.200000,3.346875,3.000000,3.240625,3.240625,630478000
2000-03-20,3.175000,3.762500,3.112500,3.634375,3.634375,993018000
2000-03-27,3.612500,3.756250,3.150000,3.350000,3.350000,519644000
2000-04-03,3.271875,3.431250,2.787500,3.378125,3.378125,723368000
2000-04-10,3.362500,3.421875,2.040625,2.343750,2.343750,973584000
2000-04-17,2.262500,2.812500,2.231250,2.618750,2.618750,664300000
2000-04-24,2.468750,2.871875,2.243750,2.759375,2.759375,878998000
2000-05-01,2.800000,3.015625,2.650000,2.925000,2.925000,604370000
2000-05-08,2.840625,2.962500,2.450000,2.687500,2.687500,535274000
2000-05-15,2.681250,3.118750,2.543750,2.631250,2.631250,537882000
2000-05-22,2.650000,2.656250,2.021875,2.325000,2.325000,686342000
2000-05-29,2.365625,2.906250,2.318750,2.893750,2.893750,568798000
2000-06-05,2.751563,2.812500,2.506250,2.609375,2.609375,409402000
2000-06-12,2.609375,2.609375,2.265625,2.300000,2.300000,408412000
2000-06-19,2.275000,2.431250,1.623438,1.693750,1.693750,1545564000
2000-06-26,1.765625,1.996875,1.640625,1.815625,1.815625,1380546000
2000-07-03,1.834375,1.925000,1.737500,1.806250,1.806250,332274000
2000-07-10,1.818750,2.160156,1.631250,2.131250,2.131250,1128732000
2000-07-17,2.143750,2.196875,1.950000,2.056250,2.056250,617814000
2000-07-24,2.053125,2.068750,1.450000,1.500000,1.500000,1702096000
2000-07-31,1.503125,1.709375,1.393750,1.625000,1.625000,652066000
2000-08-07,1.600000,1.712500,1.487500,1.684375,1.684375,670346000
2000-08-14,1.675000,2.006250,1.634375,1.950000,1.950000,737856000
2000-08-21,1.954688,2.025000,1.750000,1.996875,1.996875,393892000
2000-08-28,1.940625,2.198438,1.928125,2.075000,2.075000,691652000
2000-09-04,2.046875,2.481250,2.012500,2.146875,2.146875,738530000
2000-09-11,2.131250,2.300000,2.050000,2.181250,2.181250,529946000
2000-09-18,2.175000,2.231250,1.862500,2.071875,2.071875,696852000
2000-09-25,2.060938,2.128125,1.775000,1.921875,1.921875,642524000
2000-10-02,1.909375,1.921875,1.509375,1.578125,1.578125,690722000
2000-10-09,1.512500,1.635938,1.175000,1.421875,1.421875,870974000
2000-10-16,1.406250,1.562500,0.968750,1.540625,1.540625,1271474000
2000-10-23,1.484375,1.875000,1.381250,1.781250,1.781250,1652906000
2000-10-30,1.653125,2.043750,1.513281,1.878125,1.878125,929620000
2000-11-06,1.928125,1.971875,1.493750,1.503125,1.503125,604008000
2000-11-13,1.440625,1.540625,1.287500,1.371875,1.371875,612188000
2000-11-20,1.300000,1.456250,1.106250,1.446875,1.446875,643044000
2000-11-27,1.487500,1.537500,1.143750,1.231250,1.231250,1001660000
2000-12-04,1.259375,1.381250,1.006250,1.171875,1.171875,1013370000
2000-12-11,1.143750,1.375000,1.087500,1.143750,1.143750,804546000
2000-12-18,1.037500,1.059375,0.743750,0.778125,0.778125,1390856000
2000-12-25,0.815625,0.925000,0.750000,0.778125,0.778125,678338000
2001-01-01,0.790625,0.893750,0.678125,0.728125,0.728125,866064000
2001-01-08,0.721875,0.925000,0.687500,0.884375,0.884375,1321864000
2001-01-15,0.915625,1.018750,0.862500,0.996875,0.996875,509526000
2001-01-22,0.975000,1.118750,0.912500,0.975000,0.975000,703040000
2001-01-29,0.956250,1.037500,0.712500,0.718750,0.718750,1240638000
2001-02-05,0.731250,0.793750,0.668750,0.668750,0.668750,971656000
2001-02-12,0.706250,0.753125,0.665625,0.684375,0.684375,821784000
2001-02-19,0.681250,0.684375,0.553125,0.590625,0.590625,550816000
2001-02-26,0.603125,0.612500,0.479688,0.500000,0.500000,942676000
2001-03-05,0.618750,0.700000,0.562500,0.612500,0.612500,1423012000
2001-03-12,0.568750,0.584375,0.506250,0.550000,0.550000,499614000
2001-03-19,0.559375,0.575000,0.478125,0.509375,0.509375,578496000
2001-03-26,0.535000,0.590000,0.495500,0.511500,0.511500,480750000
2001-04-02,0.516500,0.526500,0.405000,0.418500,0.418500,601660000
2001-04-09,0.592000,0.750500,0.535000,0.733500,0.733500,1344358000
2001-04-16,0.725000,0.908000,0.682500,0.789000,0.789000,964066000
2001-04-23,0.819500,0.873000,0.730000,0.763500,0.763500,769918000
2001-04-30,0.781500,0.880000,0.779500,0.878000,0.878000,599598000
2001-05-07,0.868000,0.876500,0.700000,0.734000,0.734000,508914000
2001-05-14,0.726500,0.750000,0.655000,0.736000,0.736000,628632000
2001-05-21,0.747500,0.876500,0.737500,0.854500,0.854500,714630000
2001-05-28,0.860500,0.877000,0.781000,0.847500,0.847500,686938000
2001-06-04,0.866000,0.896000,0.774000,0.785000,0.785000,691774000
2001-06-11,0.775000,0.777500,0.615000,0.624500,0.624500,516980000
2001-06-18,0.622500,0.663500,0.560000,0.620000,0.620000,771460000
2001-06-25,0.635500,0.732500,0.602000,0.707500,0.707500,624332000
2001-07-02,0.705000,0.786000,0.692500,0.763500,0.763500,604200000
2001-07-09,0.767500,0.850000,0.747500,0.849000,0.849000,705806000
2001-07-16,0.847000,0.871000,0.791500,0.849000,0.849000,472872000
2001-07-23,0.851000,0.856500,0.553500,0.612500,0.612500,1467498000
2001-07-30,0.610500,0.643000,0.599000,0.607500,0.607500,440558000
2001-08-06,0.609000,0.610000,0.497000,0.497500,0.497500,476634000
2001-08-13,0.505000,0.552000,0.470000,0.499500,0.499500,491696000
2001-08-20,0.509500,0.539500,0.478500,0.511500,0.511500,413182000
2001-08-27,0.504500,0.513500,0.427500,0.447000,0.447000,382874000
2001-09-03,0.447500,0.459500,0.342500,0.425500,0.425500,803696000
2001-09-10,0.420000,0.432500,0.403000,0.431500,0.431500,116672000
2001-09-17,0.365000,0.402500,0.332000,0.374000,0.374000,955558000
2001-09-24,0.385000,0.391500,0.283500,0.298500,0.298500,660942000
2001-10-01,0.295500,0.395000,0.275500,0.360000,0.360000,622274000
2001-10-08,0.353500,0.408000,0.333500,0.403500,0.403500,401582000
2001-10-15,0.412000,0.499500,0.375000,0.400500,0.400500,744130000
2001-10-22,0.403500,0.480000,0.357500,0.378000,0.378000,1170494000
2001-10-29,0.380500,0.383000,0.316000,0.335500,0.335500,634188000
2001-11-05,0.355000,0.384000,0.337000,0.356000,0.356000,710026000
2001-11-12,0.358000,0.495000,0.340000,0.447500,0.447500,1470072000
2001-11-19,0.467500,0.475000,0.402000,0.454000,0.454000,610656000
2001-11-26,0.491500,0.620000,0.490000,0.566000,0.566000,3253540000
2001-12-03,0.551000,0.640000,0.524000,0.585500,0.585500,1350208000
2001-12-10,0.577500,0.621500,0.503500,0.550000,0.550000,972474000
2001-12-17,0.555000,0.568000,0.500000,0.500000,0.500000,895066000
2001-12-24,0.507500,0.574500,0.475500,0.545000,0.545000,910668000
2001-12-31,0.553500,0.620000,0.524000,0.612500,0.612500,722346000
2002-01-07,0.604000,0.625500,0.543500,0.551500,0.551500,830126000
2002-01-14,0.540000,0.541500,0.451500,0.508000,0.508000,1084594000
2002-01-21,0.637000,0.769500,0.595000,0.722000,0.722000,2568452000
2002-01-28,0.743000,0.788500,0.660000,0.686500,0.686500,1525988000
2002-02-04,0.645500,0.654500,0.553000,0.626000,0.626000,1111378000
2002-02-11,0.632000,0.713000,0.625000,0.670500,0.670500,790416000
2002-02-18,0.647500,0.692000,0.607500,0.653500,0.653500,648992000
2002-02-25,0.654500,0.770000,0.650000,0.769500,0.769500,769748000
2002-03-04,0.771000,0.848000,0.741000,0.817500,0.817500,1114154000
2002-03-11,0.802000,0.844000,0.677500,0.701500,0.701500,905864000
2002-03-18,0.707500,0.780000,0.707000,0.776500,0.776500,653354000
2002-03-25,0.773500,0.786500,0.685000,0.715000,0.715000,426200000
2002-04-01,0.714000,0.754500,0.661500,0.675000,0.675000,486102000
2002-04-08,0.648500,0.729500,0.626000,0.665500,0.665500,566604000
2002-04-15,0.671000,0.750000,0.667500,0.726500,0.726500,475896000
2002-04-22,0.729000,0.852500,0.694000,0.845500,0.845500,1353850000
2002-04-29,0.837500,0.852500,0.787500,0.802500,0.802500,650346000
2002-05-06,0.797000,0.911500,0.787500,0.847000,0.847000,747196000
2002-05-13,0.858500,1.020000,0.842500,0.958000,0.958000,970410000
2002-05-20,0.940000,0.990000,0.911000,0.973500,0.973500,623960000
2002-05-27,0.978500,0.980500,0.904000,0.911500,0.911500,401618000
2002-06-03,0.915500,0.932500,0.872500,0.929000,0.929000,510932000
2002-06-10,0.895000,0.906000,0.813000,0.841000,0.841000,736010000
2002-06-17,0.847500,0.958000,0.843000,0.876500,0.876500,766156000
2002-06-24,0.871500,0.889000,0.734000,0.812500,0.812500,839258000
2002-07-01,0.808500,0.808500,0.644500,0.760500,0.760500,665540000
2002-07-08,0.747500,0.809500,0.700000,0.771500,0.771500,689938000
2002-07-15,0.773500,0.858000,0.750000,0.764500,0.764500,742028000
2002-07-22,0.757500,0.794000,0.613000,0.646500,0.646500,1106150000
2002-07-29,0.662500,0.745000,0.661500,0.692000,0.692000,533096000
2002-08-05,0.682500,0.737500,0.639000,0.713000,0.713000,487272000
2002-08-12,0.707000,0.750500,0.666000,0.745000,0.745000,487432000
2002-08-19,0.742000,0.799500,0.733500,0.758500,0.758500,623110000
2002-08-26,0.764500,0.772000,0.710500,0.747000,0.747000,504110000
2002-09-02,0.735500,0.774000,0.712000,0.765500,0.765500,388522000
2002-09-09,0.756000,0.892500,0.753000,0.830500,0.830500,749090000
2002-09-16,0.825500,0.896500,0.772500,0.793000,0.793000,748428000
2002-09-23,0.780000,0.870000,0.764500,0.850500,0.850500,849702000
2002-09-30,0.832000,0.882000,0.792500,0.827500,0.827500,813686000
2002-10-07,0.827500,0.937000,0.818500,0.923000,0.923000,761734000
2002-10-14,0.909000,1.011000,0.908500,0.952000,0.952000,1067458000
2002-10-21,0.944500,1.013000,0.924000,0.965000,0.965000,1017628000
2002-10-28,0.964000,0.995000,0.903500,0.990000,0.990000,706052000
2002-11-04,0.969500,0.990500,0.910000,0.975500,0.975500,846622000
2002-11-11,0.970000,1.117500,0.940000,1.110500,1.110500,1197074000
2002-11-18,1.132500,1.214000,1.061000,1.199500,1.199500,1477238000
2002-11-25,1.201500,1.225000,1.166500,1.167500,1.167500,494804000
2002-12-02,1.207500,1.250000,1.075500,1.130500,1.130500,899372000
2002-12-09,1.111500,1.131000,1.062000,1.109000,1.109000,615448000
2002-12-16,1.111500,1.128000,1.076500,1.096500,1.096500,462054000
2002-12-23,1.089000,1.123500,0.921500,0.943000,0.943000,858904000
2002-12-30,0.942500,1.026500,0.927500,1.026000,1.026000,581254000
2003-01-06,1.020000,1.087500,1.015000,1.066000,1.066000,759638000
2003-01-13,1.066500,1.138000,1.061500,1.070000,1.070000,697146000
2003-01-20,1.062500,1.164000,1.018000,1.105500,1.105500,913130000
2003-01-27,1.084000,1.120000,1.061500,1.092500,1.092500,709210000
2003-02-03,1.097000,1.125000,1.060000,1.072000,1.072000,526736000
2003-02-10,1.070000,1.080000,0.980500,1.003000,1.003000,768230000
2003-02-17,1.007500,1.091500,1.007500,1.089000,1.089000,494966000
2003-02-24,1.082000,1.109000,1.012500,1.100500,1.100500,528906000
2003-03-03,1.107500,1.152000,1.068000,1.148500,1.148500,527016000
2003-03-10,1.130000,1.245000,1.124500,1.235500,1.235500,682598000
2003-03-17,1.223500,1.397500,1.220000,1.396500,1.396500,1047792000
2003-03-24,1.354000,1.402000,1.310000,1.359000,1.359000,840170000
2003-03-31,1.328500,1.354500,1.253000,1.311000,1.311000,780180000
2003-04-07,1.360500,1.378000,1.239000,1.287500,1.287500,816062000
2003-04-14,1.240000,1.275000,1.206500,1.249500,1.249500,656858000
2003-04-21,1.251500,1.450000,1.238500,1.448500,1.448500,1608534000
2003-04-28,1.432000,1.472500,1.407500,1.471500,1.471500,1067020000
2003-05-05,1.473500,1.559000,1.450500,1.548000,1.548000,998914000
2003-05-12,1.541500,1.674500,1.533500,1.652500,1.652500,878420000
2003-05-19,1.635000,1.664500,1.558000,1.636000,1.636000,771662000
2003-05-26,1.627500,1.804500,1.622500,1.794500,1.794500,816208000
2003-06-02,1.825000,1.834000,1.662500,1.667500,1.667500,951132000
2003-06-09,1.723500,1.772500,1.641500,1.706500,1.706500,777854000
2003-06-16,1.728500,1.862000,1.704000,1.752000,1.752000,791704000
2003-06-23,1.774000,1.854500,1.727000,1.815000,1.815000,805848000
2003-06-30,1.831500,1.908000,1.785000,1.896000,1.896000,446376000
2003-07-07,1.915000,2.041500,1.855000,1.882500,1.882500,941208000
2003-07-14,1.925000,1.980500,1.739500,1.749000,1.749000,824246000
2003-07-21,1.735500,2.155000,1.700000,2.080000,2.080000,1847524000
2003-07-28,2.074500,2.125000,1.989000,2.001500,2.001500,804418000
2003-08-04,1.985000,2.014500,1.914000,1.957500,1.957500,685392000
2003-08-11,1.949500,2.023500,1.915500,2.005000,2.005000,517178000
2003-08-18,2.024000,2.347500,2.019000,2.261000,2.261000,1009080000
2003-08-25,2.242500,2.322000,2.226500,2.316000,2.316000,626624000
2003-09-01,2.326000,2.387500,2.293000,2.326000,2.326000,770304000
2003-09-08,2.325000,2.369000,2.236500,2.284000,2.284000,837502000
2003-09-15,2.268000,2.412000,2.252500,2.379000,2.379000,696086000
2003-09-22,2.328000,2.565000,2.310000,2.428000,2.428000,1386758000
2003-09-29,2.444000,2.661000,2.375500,2.644500,2.644500,1065264000
2003-10-06,2.644500,2.955000,2.629500,2.903000,2.903000,1493466000
2003-10-13,2.897000,3.020500,2.872000,2.984500,2.984500,1013770000
2003-10-20,2.978000,3.057500,2.645500,2.725500,2.725500,1719056000
2003-10-27,2.745000,2.876000,2.719000,2.721500,2.721500,839028000
2003-11-03,2.740000,2.874500,2.700000,2.715500,2.715500,774804000
2003-11-10,2.697500,2.756500,2.538000,2.622500,2.622500,894764000
2003-11-17,2.596000,2.609500,2.383500,2.429000,2.429000,1224142000
2003-11-24,2.464000,2.703000,2.432500,2.698500,2.698500,745870000
2003-12-01,2.720000,2.737500,2.537500,2.578000,2.578000,940984000
2003-12-08,2.577500,2.610000,2.415500,2.549500,2.549500,873752000
2003-12-15,2.602500,2.612500,2.350000,2.462000,2.462000,1057600000
2003-12-22,2.449000,2.747000,2.435000,2.673500,2.673500,630838000
2003-12-29,2.689500,2.692000,2.571500,2.595000,2.595000,503128000
2004-01-05,2.600000,2.680000,2.455000,2.579500,2.579500,992236000
2004-01-12,2.580500,2.839000,2.540000,2.786000,2.786000,1128776000
2004-01-19,2.778500,2.891000,2.770500,2.855500,2.855500,624864000
2004-01-26,2.840000,2.887000,2.430000,2.520000,2.520000,1480020000
2004-02-02,2.532500,2.532500,2.215000,2.317500,2.317500,1599172000
2004-02-09,2.337500,2.405000,2.275500,2.319000,2.319000,623314000
2004-02-16,2.307000,2.322500,2.232000,2.258500,2.258500,678190000
2004-02-23,2.259000,2.262500,2.111500,2.150500,2.150500,814278000
2004-03-01,2.151000,2.241500,2.082500,2.204500,2.204500,706686000
2004-03-08,2.198000,2.253000,2.052000,2.122000,2.122000,668014000
2004-03-15,2.113000,2.187500,2.046000,2.140000,2.140000,588338000
2004-03-22,2.087500,2.124500,1.957500,2.085000,2.085000,818596000
2004-03-29,2.098500,2.312500,2.098500,2.304500,2.304500,606908000
2004-04-05,2.283500,2.407500,2.269500,2.405000,2.405000,505714000
2004-04-12,2.408000,2.418500,2.266500,2.275000,2.275000,604228000
